RegionID,RegionName,City,State,Metro,CountyName,2019-02,price_log
270059,South East End,Grand Rapids,MI,Grand Rapids-Wyoming,Kent County,156000,5.193124598354461
763080,North End,Newport,RI,Providence-Warwick,Newport County,339100,5.530327789778086
106017,Oxmoor,Birmingham,AL,Birmingham-Hoover,Jefferson County,219900,5.342225229360791
199281,Arlington Heights,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,317900,5.502290527914773
761651,Carol City North,Miami Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,265000,5.423245873936808
275226,Rockwell Park-Hemphill Heights,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,167300,5.223495940962395
762763,Ferryway,Malden,MA,Boston-Cambridge-Newton,Middlesex County,483900,5.684755622108624
274555,Mission Hills,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,240500,5.381115080709851
268483,Southeast Village,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,279200,5.445915413951123
256999,Meadow Creek,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,176500,5.246744709723841
176359,Eastside,Iowa City,IA,Iowa City,Johnson County,201300,5.303843774888654
201559,Kennedy Heights,Cincinnati,OH,Cincinnati,Hamilton County,148400,5.171433900943009
275297,Shandin Hills,San Bernardino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,237000,5.3747483460101035
272932,Belmont,Charlottesville,VA,Charlottesville,Albemarle County,253000,5.4031205211758175
274483,Meadowlane,Lincoln,NE,Lincoln,Lancaster County,167700,5.224533062606086
276466,Mt. Baker,Bellingham,WA,Bellingham,Whatcom County,433300,5.636788689034375
762634,Garden Lakes,Avondale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,268800,5.429429264381787
41622,West Bay Shore,Islip,NY,New York-Newark-Jersey City,Suffolk County,431000,5.6344772701607315
160965,Mount Vernon,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,163000,5.212187604403958
270451,North Wyoming,Albuquerque,NM,Albuquerque,Bernalillo County,234200,5.369586890736344
343425,West,Helena,MT,Helena,Lewis and Clark County,225500,5.35314654621398
275688,Tevis Ranch,Bakersfield,CA,Bakersfield,Kern County,261100,5.416806871822945
273625,Elizabeth,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,382200,5.582290682718994
276513,Piper Glen,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,586200,5.7680458141024165
170502,McKinley,Kenosha,WI,Chicago-Naperville-Elgin,Kenosha County,133600,5.125806458139527
269486,Fairground,Des Moines,IA,Des Moines-West Des Moines,Polk County,90100,4.954724790979063
30136,Ahtanum,Yakima,WA,Yakima,Yakima County,273300,5.43663963169266
272767,Amity,New Haven,CT,New Haven-Milford,New Haven County,167300,5.223495940962395
270178,Windom Park,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,273900,5.437592032253962
275808,University,Syracuse,NY,Syracuse,Onondaga County,148200,5.17084820364331
121815,Woodley Park,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,686700,5.836767047394205
274926,Ormewood Park,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,400600,5.602710944957558
268565,Village 9,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,404800,5.6072405038317426
268637,City Park West,Denver,CO,Denver-Aurora-Lakewood,Denver County,530500,5.72468538823736
118825,Walteria,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,884800,5.946845113960623
417885,Kleinman Park,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,134300,5.128076012668715
49764,Port Monmouth,Middletown,NJ,New York-Newark-Jersey City,Monmouth County,316000,5.4996870826184034
274815,Northwood Point,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,1183500,6.073168262265102
343477,Kenawood-Rockwood-Hi-Acres-Deep Spring,Lexington,KY,Lexington-Fayette,Fayette County,132300,5.121559844187501
342695,Buckingham Lake - Crestwood,Albany,NY,Albany-Schenectady-Troy,Albany County,216400,5.335257256434532
19510,Mountain Park,Lake Oswego,OR,Portland-Vancouver-Hillsboro,Clackamas County,459500,5.66228551572213
260084,Walden,Miami Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,133400,5.12515582958053
112295,Littletown,Tucson,AZ,Tucson,Pima County,143100,5.155639633759776
396242,Westminster,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,188700,5.275771900164932
18934,Lakeview,Orem,UT,Provo-Orem,Utah County,270400,5.432006687269598
762944,Broomfield Heights,Broomfield,CO,Denver-Aurora-Lakewood,Broomfield County,377700,5.577146984827525
272111,Grasslyn Manor,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,102100,5.00902574208691
269738,West Riverside,New Orleans,LA,New Orleans-Metairie,Orleans Parish,521100,5.716921073166761
762115,North La Verne,La Verne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,789700,5.897462138013063
187813,Pinardville,Goffstown,NH,Manchester-Nashua,Hillsborough County,237000,5.3747483460101035
123468,Argyle Forest,Jacksonville,FL,Jacksonville,Duval County,160800,5.206286044412432
266627,Fairfield,Durham,NC,Durham-Chapel Hill,Durham County,384200,5.584557360525674
251460,North Hill,Des Moines,WA,Seattle-Tacoma-Bellevue,King County,405000,5.607455023214668
403278,Union Ridge,Chicago,IL,Chicago-Naperville-Elgin,Cook County,289900,5.462248215354998
343501,Mount Vernon-Hollywood-Montclair,Lexington,KY,Lexington-Fayette,Fayette County,285500,5.455606112581867
274721,North India Mound,Kansas City,MO,Kansas City,Jackson County,67600,4.8299466959416355
415883,The Gables,Columbus,OH,Columbus,Franklin County,162100,5.209783014848515
271064,Ashcreek,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,475700,5.6773331514199015
762371,Downtown,Lowell,MA,Boston-Cambridge-Newton,Middlesex County,223200,5.348694190265541
274781,Northgate,Colorado Springs,CO,Colorado Springs,El Paso County,450300,5.653501946962932
422863,Ridgmar,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,353000,5.547774705387822
762281,Pleasant Valley Estates,Oxnard,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,464400,5.6668922110665365
272897,Beaver Hills,New Haven,CT,New Haven-Milford,New Haven County,207300,5.316599302093861
274268,Lansdowne,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,485500,5.686189234244024
112968,Summer Place Village,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,236300,5.373463721632369
271325,Central East Austin,Austin,TX,Austin-Round Rock,Travis County,458000,5.66086547800387
417572,Spectrum,Gilbert,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,305000,5.484299839346786
13975,Spry,York,PA,York-Hanover,York County,179000,5.252853030979893
269610,Washington Heights,Chicago,IL,Chicago-Naperville-Elgin,Cook County,123100,5.090258052931317
272003,Van Mall,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,251900,5.401228167498113
273009,Boyle Park,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,92300,4.965201701025912
762197,Rohton Park,Carrollton,TX,Dallas-Fort Worth-Arlington,Denton County,225700,5.353531559077762
762831,Central Des Moines,Des Moines,WA,Seattle-Tacoma-Bellevue,King County,396500,5.598243191653623
416934,Duck Creek,Richardson,TX,Dallas-Fort Worth-Arlington,Dallas County,306200,5.4860051863622425
764263,Park Lodge,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,295900,5.471144965160633
151031,Brownsfield,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,131300,5.118264726089479
266606,Cypress,Oxnard,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,476300,5.677880581511591
212919,Manayunk,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,225900,5.353916230920363
276368,Harvard Place - Eastlawn,San Antonio,TX,San Antonio-New Braunfels,Bexar County,99400,4.997386384397314
275276,Salt Springs,Syracuse,NY,Syracuse,Onondaga County,93200,4.969415912353981
114654,Del Paso Heights,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,226800,5.355643050220869
273876,Greater Belhaven,Jackson,MS,Jackson,Hinds County,208900,5.319938439980309
417105,Montibello,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,756000,5.878521795501206
128368,East Atlanta,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,334700,5.524655712357777
276316,Eastridge,Wichita,KS,Wichita,Sedgwick County,86300,4.93601079571521
762761,Cordova Lane,Rancho Cordova,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,310500,5.492061604512599
415965,Olde Town East,Columbus,OH,Columbus,Franklin County,234900,5.370883016777606
276096,Windom,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,315800,5.499412125672276
762417,Harleston Village,Charleston,SC,Charleston-North Charleston,Charleston County,734400,5.865932668193186
764023,Main-Chicago,Evanston,IL,Chicago-Naperville-Elgin,Cook County,247400,5.393399695293102
344042,Manito-Cannon Hill,Spokane,WA,Spokane-Spokane Valley,Spokane County,354500,5.549616239519086
763587,Jordan Creek-NOTI,Allentown,PA,Allentown-Bethlehem-Easton,Lehigh County,76800,4.885361220031512
761324,Hope Valley Farms,Durham,NC,Durham-Chapel Hill,Durham County,266100,5.425044874551388
263305,Norwood,Brooklyn Park,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,237800,5.376211850282672
271765,Penrose,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,632700,5.801197834459149
343530,Tenney-Lapham,Madison,WI,Madison,Dane County,323500,5.509874285004719
274937,Oxford Hunt,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,435400,5.638888424705075
762640,Magoun Square,Somerville,MA,Boston-Cambridge-Newton,Middlesex County,691800,5.839980557678342
268579,Weibel,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,1741400,6.240898540123491
416967,Seaside,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,990100,5.995679060511622
763435,Tech Terrace,Lubbock,TX,Lubbock,Lubbock County,149000,5.173186268412274
417795,Summer Valley,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,303000,5.481442628502305
763748,Bridger,Independence,MO,Kansas City,Jackson County,141700,5.151369850247461
274330,Little Blue Valley,Kansas City,MO,Kansas City,Jackson County,201000,5.303196057420489
416989,San Mateo Village,San Mateo,CA,San Francisco-Oakland-Hayward,San Mateo County,1425600,6.1539976866928
762534,Floresta Gardens,San Leandro,CA,San Francisco-Oakland-Hayward,Alameda County,652700,5.814713612695977
31341,East Walpole,Walpole,MA,Boston-Cambridge-Newton,Norfolk County,521000,5.716837723299524
267967,Sam Hughes,Tucson,AZ,Tucson,Pima County,352300,5.546912643181242
274859,Oakridge,Garland,TX,Dallas-Fort Worth-Arlington,Dallas County,276800,5.44216608578472
762812,Mills Ranch,Rancho Cordova,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,306600,5.486572150518357
261514,Edinburgh,Brooklyn Park,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,309100,5.490099005063305
417026,Pioneer Park,Des Moines,IA,Des Moines-West Des Moines,Polk County,142800,5.154728207440155
761088,Gregory Gardens,Pleasant Hill,CA,San Francisco-Oakland-Hayward,Contra Costa County,764700,5.88349109018893
416062,Dexter Falls,Columbus,OH,Columbus,Franklin County,235200,5.371437317404101
271608,Timber Ridge,San Antonio,TX,San Antonio-New Braunfels,Bexar County,183200,5.262925469331831
763426,Clapp Park,Lubbock,TX,Lubbock,Lubbock County,75400,4.877371345869774
415990,White Ash,Columbus,OH,Columbus,Franklin County,172200,5.236033147117636
38234,Dresher,Upper Dublin,PA,Philadelphia-Camden-Wilmington,Montgomery County,431000,5.6344772701607315
206780,Eastmoreland,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,736800,5.867349617188792
344023,Fauntleroy,Seattle,WA,Seattle-Tacoma-Bellevue,King County,799800,5.902981399797503
763940,Endion,Duluth,MN,Duluth,Saint Louis County,183300,5.263162464962217
43269,South Amherst,Amherst,MA,Springfield,Hampshire County,297500,5.4734869700645685
117770,Roseville - Fleet Ridge,San Diego,CA,San Diego-Carlsbad,San Diego County,1191400,6.076057595762826
207099,Laurelhurst,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,707300,5.849603658082447
415909,Brandywine,Columbus,OH,Columbus,Franklin County,167000,5.222716471147583
763551,Rountree,Springfield,MO,Springfield,Greene County,137000,5.136720567156407
273357,Cotswold,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,442500,5.645913275033844
268873,Arlington Manor,Jacksonville,FL,Jacksonville,Duval County,157600,5.197556213153536
273029,Briarcreek-Woodland,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,293000,5.466867620354109
252038,Sunnydale,Burien,WA,Seattle-Tacoma-Bellevue,King County,255800,5.407900540142635
415971,Berwick,Columbus,OH,Columbus,Franklin County,214000,5.330413773349191
273560,East Phillips,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,199000,5.298853076409706
126236,South Sarasota,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,395100,5.596707029681446
344002,Roosevelt,Seattle,WA,Seattle-Tacoma-Bellevue,King County,812800,5.909983694939844
268485,South Hagginwood,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,213600,5.329601248356519
250866,Highlands,Longview,WA,Longview,Cowlitz County,148400,5.171433900943009
275384,Skinker-DeBaliviere,Saint Louis,MO,St. Louis,Saint Louis City,265700,5.424391554410278
15175,Kittery,Kittery,ME,Portland-South Portland,York County,360500,5.556905269055448
276585,St. Anthony,New Orleans,LA,New Orleans-Metairie,Orleans Parish,166500,5.221414237842339
268600,Willowcreek,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,405000,5.607455023214668
272751,Allendale,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,587800,5.769229581736594
264644,Roosevelt,Redwood City,CA,San Francisco-Oakland-Hayward,San Mateo County,1598600,6.203739808633858
276548,Ruskin Heights,Kansas City,MO,Kansas City,Jackson County,66500,4.8228216453031045
270966,Willert Park,Buffalo,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,128000,5.107209969647869
763889,Mt. Carmel,Redwood City,CA,San Francisco-Oakland-Hayward,San Mateo County,1777100,6.249711866874659
276295,Derita-Statesville,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,146100,5.164650215934297
269523,Central Bench,Boise,ID,Boise City,Ada County,234900,5.370883016777606
403279,Big Oaks,Chicago,IL,Chicago-Naperville-Elgin,Cook County,292900,5.466719371681599
273437,Davis Island,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,814700,5.910997716310643
416037,Laurel Greene,Columbus,OH,Columbus,Franklin County,161700,5.208710019906401
240159,Maeser,Provo,UT,Provo-Orem,Utah County,278700,5.445136968713304
417110,Sunset Road,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,186500,5.270678836144707
276042,Westwood-Pecan Lake,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,120500,5.080987046910887
416304,Bluff Heights,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,624200,5.795323764329314
151824,Goodwood,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,229500,5.36078268987328
268559,Village 11,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,370500,5.568788212315347
270917,Randall Manor,New York,NY,New York-Newark-Jersey City,Richmond County,615200,5.789016326793375
275098,Prospect Hill,New Haven,CT,New Haven-Milford,New Haven County,302700,5.481012420956573
268301,Millsmont,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,671900,5.827304641089735
274504,Alta Mesa,Santa Barbara,CA,Santa Maria-Santa Barbara,Santa Barbara County,1235800,6.0919481908785595
418074,McClure Park,Tulsa,OK,Tulsa,Tulsa County,71100,4.851869600729766
763471,West Park,Canton,OH,Canton-Massillon,Stark County,62300,4.794488046659169
415713,Fruitvale,Saratoga,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,3176700,6.501976203024681
762847,Town Center,Rockville,MD,Washington-Arlington-Alexandria,Montgomery County,302900,5.481299273332856
272792,Arlington Heights,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,448700,5.651956069533075
271791,Venable,Charlottesville,VA,Charlottesville,Albemarle County,569000,5.755112266395071
272079,Downer Woods,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,419400,5.622628426129325
215971,Stanton Heights,Pittsburgh,PA,Pittsburgh,Allegheny County,182700,5.261738547352538
763861,Central Hillside,Duluth,MN,Duluth,Saint Louis County,124600,5.0955180423231505
268644,Cory - Merrill,Denver,CO,Denver-Aurora-Lakewood,Denver County,646900,5.810837151140488
762198,North Tigard,Tigard,OR,Portland-Vancouver-Hillsboro,Washington County,412000,5.6148972160331345
276439,Marina,San Diego,CA,San Diego-Carlsbad,San Diego County,745000,5.872156272748293
189143,Hilltop,Arlington,WA,Seattle-Tacoma-Bellevue,Snohomish County,399800,5.601842789782098
273433,Dauphin Acres,Mobile,AL,Mobile,Mobile County,82100,4.914343157119441
271494,North Central Thousand Oaks,San Antonio,TX,San Antonio-New Braunfels,Bexar County,269400,5.430397591386967
268003,Arlington South,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,403400,5.605735893876747
233826,Hallsville,Manchester,NH,Manchester-Nashua,Hillsborough County,210900,5.3240765797394864
763072,Fox Hills,Culver City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,610800,5.785899028384383
51847,Edgebrook,Chicago,IL,Chicago-Naperville-Elgin,Cook County,435300,5.638788667157399
228105,Marrowbone,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,218500,5.339451441306441
152610,Milneburg,New Orleans,LA,New Orleans-Metairie,Orleans Parish,173100,5.2382970678753935
271083,Downtown,Redmond,WA,Seattle-Tacoma-Bellevue,King County,689100,5.8382822499146885
106544,Roebuck,Birmingham,AL,Birmingham-Hoover,Jefferson County,70900,4.850646235183066
125917,Ridge Wood Heights,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,221100,5.344588742578714
762908,Issaquah Valley,Issaquah,WA,Seattle-Tacoma-Bellevue,King County,595800,5.775100498879024
416044,North Hilltop,Columbus,OH,Columbus,Franklin County,80700,4.90687353472207
273744,Folwell,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,159900,5.203848463746235
136125,Central,Napa,CA,Napa,Napa County,575400,5.7599698575543075
271471,Mission San Jose,San Antonio,TX,San Antonio-New Braunfels,Bexar County,118700,5.0744507189545915
271861,Ellsworth Springs,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,331800,5.520876381688342
33139,North Amherst,Amherst,MA,Springfield,Hampshire County,341500,5.533390708017551
269487,Fairmont Park,Des Moines,IA,Des Moines-West Des Moines,Polk County,129100,5.11092624226642
268201,Haight,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1616300,6.208521972931433
184266,South Fork,Winston-Salem,NC,Winston-Salem,Forsyth County,127200,5.104487111312395
271795,West Ocean View,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,176100,5.245759355967277
272909,Belknap,Louisville,KY,Louisville/Jefferson County,Jefferson County,311100,5.492900011108703
269511,South Park,Des Moines,IA,Des Moines-West Des Moines,Polk County,145500,5.162862993321926
269591,Lincoln Square,Chicago,IL,Chicago-Naperville-Elgin,Cook County,331200,5.520090328112842
762313,Pacific Ridge,Des Moines,WA,Seattle-Tacoma-Bellevue,King County,187900,5.273926780100526
274107,Iroquois,Louisville,KY,Louisville/Jefferson County,Jefferson County,86900,4.939019776448666
275309,Sardis Woods,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,257000,5.409933123331294
275716,The Oaks,Bakersfield,CA,Bakersfield,Kern County,294600,5.4692327425066125
272969,Bixby Knolls,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,850200,5.929521100631104
260525,Sun City,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,452600,5.655714549618709
241235,Alta Vista,Waco,TX,Waco,McLennan County,109000,5.037426497940624
417176,North East Park,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,283300,5.452246574520437
764026,West Side,Evanston,IL,Chicago-Naperville-Elgin,Cook County,329700,5.518118947143153
763443,University Pines,Lubbock,TX,Lubbock,Lubbock County,133800,5.1264561134318045
270149,Northrup,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,300400,5.477699928332131
269501,Meredith,Des Moines,IA,Des Moines-West Des Moines,Polk County,200800,5.302763708472981
274975,Parkhill,Mobile,AL,Mobile,Mobile County,141000,5.14921911265538
272894,Beatties Ford-Trinity,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,165500,5.218797998111738
155615,Smith Mills,Dartmouth,MA,Providence-Warwick,Bristol County,311100,5.492900011108703
144430,Winfield,Crown Point,IN,Chicago-Naperville-Elgin,Lake County,305600,5.485153349903652
274929,Outer Comstock,Syracuse,NY,Syracuse,Onondaga County,107100,5.029789470831855
274577,Montclair,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,1257400,6.099473456014168
276062,Whitman-Mocine,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,653200,5.81504617606463
238135,Sunset,San Angelo,TX,San Angelo,Tom Green County,174800,5.242541428298384
268618,Belcaro,Denver,CO,Denver-Aurora-Lakewood,Denver County,1020700,6.00889811477094
273152,Cascade View,Everett,WA,Seattle-Tacoma-Bellevue,Snohomish County,383400,5.583652108542044
203458,Shandon,Columbia,SC,Columbia,Richland County,301800,5.479719235439571
121709,Eckington,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,712300,5.852662944344569
403152,Clayton,Denver,CO,Denver-Aurora-Lakewood,Denver County,406300,5.608846822326411
415980,Olde Orchard,Columbus,OH,Columbus,Franklin County,195800,5.291812687467119
30555,Box Springs,Moreno Valley,CA,Riverside-San Bernardino-Ontario,Riverside County,349500,5.5434471800817
764049,Tessman,Brooklyn Park,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,276900,5.442322955745574
274949,Palo Verde,Tucson,AZ,Tucson,Pima County,190600,5.2801228963023075
266011,University Park,Gainesville,FL,Gainesville,Alachua County,272400,5.435207103240748
276265,College Hill,Wichita,KS,Wichita,Sedgwick County,188100,5.2743887955503785
403315,Kelvin Park,Chicago,IL,Chicago-Naperville-Elgin,Cook County,250900,5.399500661314611
403219,Columbia Street Waterfront District,New York,NY,New York-Newark-Jersey City,Kings County,904000,5.956168430475364
422891,The Ranches,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,227700,5.357363030615143
275288,San Gorgonio,San Bernardino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,296600,5.4721711466923635
275903,Wakefield,Tucson,AZ,Tucson,Pima County,92400,4.9656719712201065
738002,Junction West,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,475800,5.677424437701247
272912,Bella Vista,Santa Ana,CA,Los Angeles-Long Beach-Anaheim,Orange County,542400,5.734319680859007
223246,Society Hill,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,494800,5.694429690957083
186724,Oak,Albany,OR,Albany,Linn County,238200,5.376941757146759
271116,Northwest Heights,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,745400,5.872389388417821
272004,Vancouver Heights,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,296000,5.471291711058939
134719,Lanyon,Longmont,CO,Boulder,Boulder County,347900,5.541454428747589
271477,Monte Vista,San Antonio,TX,San Antonio-New Braunfels,Bexar County,514300,5.71121652432109
272721,Academy Gardens,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,207300,5.316599302093861
271088,Far West,Eugene,OR,Eugene,Lane County,233800,5.3688445068258215
268419,Presidio Heights,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,4895800,6.689823667987483
270085,Armatage,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,330000,5.518513939877887
125021,Lake Sarasota,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,247100,5.392872745402079
271664,Woodstone,San Antonio,TX,San Antonio-New Braunfels,Bexar County,169600,5.229425847920695
416338,Madrona,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,792800,5.899163641477219
416078,Martin Acres,Boulder,CO,Boulder,Boulder County,651800,5.814114356129125
124508,Garden Isles,Pompano Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,407400,5.610021024664145
762651,Shoreline West,Mountain View,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1942800,6.288428094800999
270170,Victory,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,203100,5.307709923404807
403518,Cole,Denver,CO,Denver-Aurora-Lakewood,Denver County,443900,5.647285145025367
268209,Highland Terrace,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,596700,5.775756037844098
275455,South Seminole Heights,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,250000,5.3979400086720375
275898,Volker,Kansas City,MO,Kansas City,Jackson County,226500,5.355068206348851
7726,Waban,Newton,MA,Boston-Cambridge-Newton,Middlesex County,1511900,6.179523067035285
271901,Leschi,Seattle,WA,Seattle-Tacoma-Bellevue,King County,948200,5.976899950982938
275446,South Louisville,Louisville,KY,Louisville/Jefferson County,Jefferson County,61700,4.790285164033242
762707,Far Southside,Abilene,TX,Abilene,Taylor County,215800,5.334051440346892
124244,Eastern Shores,North Miami Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,181300,5.258397804095509
422799,Far Southwest,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,167000,5.222716471147583
762191,Aspinwall Hill,Brookline,MA,Boston-Cambridge-Newton,Norfolk County,1072800,6.030518764843542
276179,Zach White,El Paso,TX,El Paso,El Paso County,237300,5.375297738217339
276008,Western 49-63,Kansas City,MO,Kansas City,Jackson County,249300,5.396722278503773
762331,Western Hills,Belmont,CA,San Francisco-Oakland-Hayward,San Mateo County,1535500,6.1862498207790875
275129,Rancho San Joaquin,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,680700,5.832955750604598
623410,South Pointe,Miami Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,706700,5.849235091314722
275212,Riverview,San Bernardino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,275600,5.440279213235589
268130,Eastmont Hills,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,645600,5.809963521714014
269806,Ednor Gardens-Lakeside,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,156300,5.193958978019187
154655,Greenwood,Wakefield,MA,Boston-Cambridge-Newton,Middlesex County,532000,5.725911632295048
273620,El Paso Lower Valley,El Paso,TX,El Paso,El Paso County,88100,4.944975908412048
269021,Jacksonville Heights South,Jacksonville,FL,Jacksonville,Duval County,197600,5.29578694025161
753743,Woodstone,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,272000,5.434568904034199
212061,Juniata,Altoona,PA,Altoona,Blair County,78700,4.895974732359065
125649,Palma Ceia,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,563500,5.750893920382126
274989,Pawtuckett,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,162600,5.211120541258049
267814,Wilson,Oxnard,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,485800,5.686457510469112
343597,Glacier Ridge,Madison,WI,Madison,Dane County,289200,5.4611982886224935
